t,hand,index_raw_cm,index_used_cm,middle_raw_cm,mode,down,dragging,x,y
115.073,1,5.57,5.07,8.09,paused,0,0,1844,27
115.104,1,5.57,5.07,8.09,paused,0,0,1844,27
115.137,1,5.57,5.07,8.09,paused,0,0,1844,27
115.168,1,5.57,5.07,8.09,paused,0,0,1844,27
115.199,1,5.57,5.07,8.09,paused,0,0,1844,27
115.231,1,5.57,5.07,8.09,paused,0,0,1844,27
115.280,1,5.57,5.07,8.09,paused,0,0,1844,27
115.312,1,5.57,5.07,8.09,paused,0,0,1844,27
115.344,1,5.57,5.07,8.09,paused,0,0,1844,27
115.376,1,5.57,5.07,8.09,paused,0,0,1844,27
115.408,1,5.57,5.07,8.09,paused,0,0,1844,27
115.439,1,5.57,5.07,8.09,paused,0,0,1844,27
115.504,1,5.57,5.07,8.09,paused,0,0,1844,27
115.536,1,5.57,5.07,8.09,paused,0,0,1844,27
115.567,1,5.57,5.07,8.09,paused,0,0,1844,27
115.599,1,5.57,5.07,8.09,paused,0,0,1844,27
115.633,1,5.57,5.07,8.09,paused,0,0,1844,27
115.679,1,5.57,5.07,8.09,paused,0,0,1844,27
115.714,1,5.57,5.07,8.09,paused,0,0,1844,27
115.743,1,5.57,5.07,8.09,paused,0,0,1844,27
115.775,1,5.57,5.07,8.09,paused,0,0,1844,27
115.808,1,5.57,5.07,8.09,paused,0,0,1844,27
115.841,1,5.57,5.07,8.09,paused,0,0,1844,27
115.872,1,5.57,5.07,8.09,paused,0,0,1844,27
115.905,1,5.57,5.07,8.09,paused,0,0,1844,27
115.937,1,5.57,5.07,8.09,paused,0,0,1844,27
115.969,1,5.57,5.07,8.09,paused,0,0,1844,27
116.001,1,5.57,5.07,8.09,paused,0,0,1844,27
116.031,1,5.57,5.07,8.09,paused,0,0,1844,27
116.063,1,5.57,5.07,8.09,paused,0,0,1844,27
116.111,1,5.57,5.07,8.09,paused,0,0,1844,27
116.144,1,5.57,5.07,8.09,paused,0,0,1844,27
116.177,1,5.57,5.07,8.09,paused,0,0,1844,27
116.209,1,5.57,5.07,8.09,paused,0,0,1844,27
116.239,1,5.57,5.07,8.09,paused,0,0,1844,27
116.271,1,5.57,5.07,8.09,paused,0,0,1844,27
116.334,1,5.57,5.07,8.09,paused,0,0,1844,27
116.370,1,5.57,5.07,8.09,paused,0,0,1844,27
116.399,1,5.57,5.07,8.09,paused,0,0,1844,27
116.431,1,5.57,5.07,8.09,paused,0,0,1844,27
116.480,1,5.57,5.07,8.09,paused,0,0,1844,27
116.511,1,5.57,5.07,8.09,paused,0,0,1844,27
116.544,1,5.57,5.07,8.09,paused,0,0,1844,27
116.575,1,5.57,5.07,8.09,paused,0,0,1844,27
116.609,1,5.57,5.07,8.09,paused,0,0,1844,27
116.639,1,5.57,5.07,8.09,paused,0,0,1844,27
116.672,1,5.57,5.07,8.09,paused,0,0,1844,27
116.704,1,5.57,5.07,8.09,paused,0,0,1844,27
116.736,1,5.57,5.07,8.09,paused,0,0,1844,27
116.769,1,5.57,5.07,8.09,paused,0,0,1844,27
116.831,1,5.57,5.07,8.09,paused,0,0,1844,27
116.881,1,5.57,5.07,8.09,paused,0,0,1844,27
116.912,1,5.57,5.07,8.09,paused,0,0,1844,27
116.945,1,5.57,5.07,8.09,paused,0,0,1844,27
116.976,1,5.57,5.07,8.09,paused,0,0,1844,27
117.009,1,5.57,5.07,8.09,paused,0,0,1844,27
117.042,1,5.57,5.07,8.09,paused,0,0,1844,27
117.072,1,5.57,5.07,8.09,paused,0,0,1844,27
117.104,1,5.57,5.07,8.09,paused,0,0,1844,27
117.136,1,5.57,5.07,8.09,paused,0,0,1844,27
117.168,1,5.57,5.07,8.09,paused,0,0,1844,27
117.231,1,5.57,5.07,8.09,paused,0,0,1844,27
117.280,1,5.57,5.07,8.09,paused,0,0,1844,27
117.310,1,5.57,5.07,8.09,paused,0,0,1844,27
117.345,1,5.57,5.07,8.09,paused,0,0,1844,27
117.376,1,5.57,5.07,8.09,paused,0,0,1844,27
117.409,1,5.57,5.07,8.09,paused,0,0,1844,27
117.440,1,5.57,5.07,8.09,paused,0,0,1844,27
117.473,1,5.57,5.07,8.09,paused,0,0,1844,27
117.536,1,5.57,5.07,8.09,paused,0,0,1844,27
117.573,1,5.57,5.07,8.09,paused,0,0,1844,27
117.603,1,5.57,5.07,8.09,paused,0,0,1844,27
117.635,1,5.57,5.07,8.09,paused,0,0,1844,27
117.682,1,5.57,5.07,8.09,paused,0,0,1844,27
117.714,1,5.57,5.07,8.09,paused,0,0,1844,27
117.776,1,5.57,5.07,8.09,paused,0,0,1844,27
117.810,1,5.57,5.07,8.09,paused,0,0,1844,27
117.874,1,5.57,5.07,8.09,paused,0,0,1844,27
117.905,1,5.57,5.07,8.09,paused,0,0,1844,27
117.938,1,5.57,5.07,8.09,paused,0,0,1844,27
117.967,1,5.57,5.07,8.09,paused,0,0,1844,27
118.000,1,5.57,5.07,8.09,paused,0,0,1844,27
118.032,1,5.57,5.07,8.09,paused,0,0,1844,27
118.064,1,5.57,5.07,8.09,paused,0,0,1844,27
118.111,1,5.57,5.07,8.09,paused,0,0,1844,27
118.144,1,5.57,5.07,8.09,paused,0,0,1844,27
118.176,1,5.57,5.07,8.09,paused,0,0,1844,27
118.210,1,5.57,5.07,8.09,paused,0,0,1844,27
118.241,1,5.57,5.07,8.09,paused,0,0,1844,27
118.273,1,5.57,5.07,8.09,paused,0,0,1844,27
118.304,1,5.57,5.07,8.09,paused,0,0,1844,27
118.336,1,5.57,5.07,8.09,paused,0,0,1844,27
118.369,1,5.57,5.07,8.09,paused,0,0,1844,27
118.400,1,5.57,5.07,8.09,paused,0,0,1844,27
118.432,1,5.57,5.07,8.09,paused,0,0,1844,27
118.464,1,5.57,5.07,8.09,paused,0,0,1844,27
118.511,1,5.57,5.07,8.09,paused,0,0,1844,27
118.542,1,5.57,5.07,8.09,paused,0,0,1844,27
118.576,1,5.57,5.07,8.09,paused,0,0,1844,27
118.608,1,5.57,5.07,8.09,paused,0,0,1844,27
118.641,1,5.57,5.07,8.09,paused,0,0,1844,27
118.679,1,5.57,5.07,8.09,paused,0,0,1844,27
118.704,1,5.57,5.07,8.09,paused,0,0,1844,27
118.736,1,5.57,5.07,8.09,paused,0,0,1844,27
118.799,1,5.57,5.07,8.09,paused,0,0,1844,27
118.832,1,5.57,5.07,8.09,paused,0,0,1844,27
118.881,1,5.57,5.07,8.09,paused,0,0,1844,27
118.915,1,5.57,5.07,8.09,paused,0,0,1844,27
118.975,1,5.57,5.07,8.09,paused,0,0,1844,27
119.008,1,5.57,5.07,8.09,paused,0,0,1844,27
119.039,1,5.57,5.07,8.09,paused,0,0,1844,27
119.071,1,5.57,5.07,8.09,paused,0,0,1844,27
119.103,1,5.57,5.07,8.09,paused,0,0,1844,27
119.167,1,5.57,5.07,8.09,paused,0,0,1844,27
119.199,1,5.57,5.07,8.09,paused,0,0,1844,27
119.232,1,5.57,5.07,8.09,paused,0,0,1844,27
119.281,1,5.57,5.07,8.09,paused,0,0,1844,27
119.310,1,5.57,5.07,8.09,paused,0,0,1844,27
119.344,1,5.57,5.07,8.09,paused,0,0,1844,27
119.375,1,5.57,5.07,8.09,paused,0,0,1844,27
119.407,1,5.57,5.07,8.09,paused,0,0,1844,27
119.439,1,5.57,5.07,8.09,paused,0,0,1844,27
119.471,1,5.57,5.07,8.09,paused,0,0,1844,27
119.505,1,5.57,5.07,8.09,paused,0,0,1844,27
119.535,1,5.57,5.07,8.09,paused,0,0,1844,27
119.568,1,5.57,5.07,8.09,paused,0,0,1844,27
119.600,1,5.57,5.07,8.09,paused,0,0,1844,27
119.634,1,5.57,5.07,8.09,paused,0,0,1844,27
119.679,1,5.57,5.07,8.09,paused,0,0,1844,27
119.712,1,5.57,5.07,8.09,paused,0,0,1844,27
119.743,1,5.57,5.07,8.09,paused,0,0,1844,27
119.776,1,5.57,5.07,8.09,paused,0,0,1844,27
119.808,1,5.57,5.07,8.09,paused,0,0,1844,27
119.839,1,5.57,5.07,8.09,paused,0,0,1844,27
119.879,1,5.57,5.07,8.09,paused,0,0,1844,27
119.904,1,5.57,5.07,8.09,paused,0,0,1844,27
119.937,1,5.57,5.07,8.09,paused,0,0,1844,27
119.969,1,5.57,5.07,8.09,paused,0,0,1844,27
120.001,1,5.57,5.07,8.09,paused,0,0,1844,27
120.033,1,5.57,5.07,8.09,paused,0,0,1844,27
120.066,1,5.57,5.07,8.09,paused,0,0,1844,27
120.111,1,5.57,5.07,8.09,paused,0,0,1844,27
120.144,1,5.57,5.07,8.09,paused,0,0,1844,27
120.175,1,5.57,5.07,8.09,paused,0,0,1844,27
120.208,1,5.57,5.07,8.09,paused,0,0,1844,27
120.239,1,5.57,5.07,8.09,paused,0,0,1844,27
120.271,1,5.57,5.07,8.09,paused,0,0,1844,27
120.304,1,5.57,5.07,8.09,paused,0,0,1844,27
120.334,1,5.57,5.07,8.09,paused,0,0,1844,27
120.367,1,5.57,5.07,8.09,paused,0,0,1844,27
120.399,1,5.57,5.07,8.09,paused,0,0,1844,27
120.433,1,5.57,5.07,8.09,paused,0,0,1844,27
120.463,1,5.57,5.07,8.09,paused,0,0,1844,27
120.512,1,5.57,5.07,8.09,paused,0,0,1844,27
120.544,1,5.57,5.07,8.09,paused,0,0,1844,27
120.576,1,5.57,5.07,8.09,paused,0,0,1844,27
120.608,1,5.57,5.07,8.09,paused,0,0,1844,27
120.640,1,5.57,5.07,8.09,paused,0,0,1844,27
120.672,1,5.57,5.07,8.09,paused,0,0,1844,27
120.704,1,5.57,5.07,8.09,paused,0,0,1844,27
120.735,1,5.57,5.07,8.09,paused,0,0,1844,27
120.767,1,5.57,5.07,8.09,paused,0,0,1844,27
120.800,1,5.57,5.07,8.09,paused,0,0,1844,27
120.831,1,5.57,5.07,8.09,paused,0,0,1844,27
120.863,1,5.57,5.07,8.09,paused,0,0,1844,27
120.911,1,5.57,5.07,8.09,paused,0,0,1844,27
120.943,1,5.57,5.07,8.09,paused,0,0,1844,27
120.976,1,5.57,5.07,8.09,paused,0,0,1844,27
121.008,1,5.57,5.07,8.09,paused,0,0,1844,27
121.039,1,5.57,5.07,8.09,paused,0,0,1844,27
121.071,1,5.57,5.07,8.09,paused,0,0,1844,27
121.104,1,5.57,5.07,8.09,paused,0,0,1844,27
121.136,1,5.57,5.07,8.09,paused,0,0,1844,27
121.167,1,5.57,5.07,8.09,paused,0,0,1844,27
121.199,1,5.57,5.07,8.09,paused,0,0,1844,27
121.231,1,5.57,5.07,8.09,paused,0,0,1844,27
121.280,1,5.57,5.07,8.09,paused,0,0,1844,27
121.311,1,5.57,5.07,8.09,paused,0,0,1844,27
121.375,1,5.57,5.07,8.09,paused,0,0,1844,27
121.411,1,5.57,5.07,8.09,paused,0,0,1844,27
121.441,1,5.57,5.07,8.09,paused,0,0,1844,27
121.472,1,5.57,5.07,8.09,paused,0,0,1844,27
121.536,1,5.57,5.07,8.09,paused,0,0,1844,27
121.568,1,5.57,5.07,8.09,paused,0,0,1844,27
121.601,1,5.57,5.07,8.09,paused,0,0,1844,27
121.631,1,5.57,5.07,8.09,paused,0,0,1844,27
121.679,1,5.57,5.07,8.09,paused,0,0,1844,27
121.712,1,5.57,5.07,8.09,paused,0,0,1844,27
121.743,1,5.57,5.07,8.09,paused,0,0,1844,27
121.778,1,5.57,5.07,8.09,paused,0,0,1844,27
121.808,1,5.57,5.07,8.09,paused,0,0,1844,27
121.841,1,5.57,5.07,8.09,paused,0,0,1844,27
121.873,1,5.57,5.07,8.09,paused,0,0,1844,27
121.903,1,5.57,5.07,8.09,paused,0,0,1844,27
121.937,1,5.57,5.07,8.09,paused,0,0,1844,27
121.968,1,5.57,5.07,8.09,paused,0,0,1844,27
122.002,1,5.57,5.07,8.09,paused,0,0,1844,27
122.033,1,5.57,5.07,8.09,paused,0,0,1844,27
122.065,1,5.57,5.07,8.09,paused,0,0,1844,27
122.110,1,5.57,5.07,8.09,paused,0,0,1844,27
122.146,1,5.57,5.07,8.09,paused,0,0,1844,27
122.177,1,5.57,5.07,8.09,paused,0,0,1844,27
122.208,1,5.57,5.07,8.09,paused,0,0,1844,27
122.240,1,5.57,5.07,8.09,paused,0,0,1844,27
122.274,1,5.57,5.07,8.09,paused,0,0,1844,27
122.304,1,5.57,5.07,8.09,paused,0,0,1844,27
122.338,1,5.57,5.07,8.09,paused,0,0,1844,27
122.369,1,5.57,5.07,8.09,paused,0,0,1844,27
122.400,1,5.57,5.07,8.09,paused,0,0,1844,27
122.432,1,5.57,5.07,8.09,paused,0,0,1844,27
122.464,1,5.57,5.07,8.09,paused,0,0,1844,27
122.512,1,5.57,5.07,8.09,paused,0,0,1844,27
122.543,1,5.57,5.07,8.09,paused,0,0,1844,27
122.575,1,5.57,5.07,8.09,paused,0,0,1844,27
122.607,1,5.57,5.07,8.09,paused,0,0,1844,27
122.640,1,5.57,5.07,8.09,paused,0,0,1844,27
122.671,1,5.57,5.07,8.09,paused,0,0,1844,27
122.703,1,5.57,5.07,8.09,paused,0,0,1844,27
122.736,1,5.57,5.07,8.09,paused,0,0,1844,27
122.769,1,5.57,5.07,8.09,paused,0,0,1844,27
122.802,1,5.57,5.07,8.09,paused,0,0,1844,27
122.832,1,5.57,5.07,8.09,paused,0,0,1844,27
122.863,1,5.57,5.07,8.09,paused,0,0,1844,27
122.912,1,5.57,5.07,8.09,paused,0,0,1844,27
122.943,1,5.57,5.07,8.09,paused,0,0,1844,27
122.975,1,5.57,5.07,8.09,paused,0,0,1844,27
123.008,1,5.57,5.07,8.09,paused,0,0,1844,27
123.040,1,5.57,5.07,8.09,paused,0,0,1844,27
123.072,1,5.57,5.07,8.09,paused,0,0,1844,27
123.105,1,5.57,5.07,8.09,paused,0,0,1844,27
123.136,1,5.57,5.07,8.09,paused,0,0,1844,27
123.171,1,5.57,5.07,8.09,paused,0,0,1844,27
123.200,1,5.57,5.07,8.09,paused,0,0,1844,27
123.232,1,5.57,5.07,8.09,paused,0,0,1844,27
123.263,1,5.57,5.07,8.09,paused,0,0,1844,27
123.312,1,5.57,5.07,8.09,paused,0,0,1844,27
123.345,1,5.57,5.07,8.09,paused,0,0,1844,27
123.376,1,5.57,5.07,8.09,paused,0,0,1844,27
123.408,1,5.57,5.07,8.09,paused,0,0,1844,27
123.440,1,5.57,5.07,8.09,paused,0,0,1844,27
123.472,1,5.57,5.07,8.09,paused,0,0,1844,27
123.505,1,5.57,5.07,8.09,paused,0,0,1844,27
123.540,1,5.57,5.07,8.09,paused,0,0,1844,27
123.568,1,5.57,5.07,8.09,paused,0,0,1844,27
123.598,1,5.57,5.07,8.09,paused,0,0,1844,27
123.663,1,5.57,5.07,8.09,paused,0,0,1844,27
123.713,1,5.57,5.07,8.09,paused,0,0,1844,27
123.743,1,5.57,5.07,8.09,paused,0,0,1844,27
123.777,1,5.57,5.07,8.09,paused,0,0,1844,27
123.808,1,5.57,5.07,8.09,paused,0,0,1844,27
123.839,1,5.57,5.07,8.09,paused,0,0,1844,27
123.870,1,5.57,5.07,8.09,paused,0,0,1844,27
123.903,1,5.57,5.07,8.09,paused,0,0,1844,27
123.935,1,5.57,5.07,8.09,paused,0,0,1844,27
123.968,1,5.57,5.07,8.09,paused,0,0,1844,27
124.002,1,5.57,5.07,8.09,paused,0,0,1844,27
124.032,1,5.57,5.07,8.09,paused,0,0,1844,27
124.064,1,5.57,5.07,8.09,paused,0,0,1844,27
124.110,1,5.57,5.07,8.09,paused,0,0,1844,27
124.146,1,5.57,5.07,8.09,paused,0,0,1844,27
124.176,1,5.57,5.07,8.09,paused,0,0,1844,27
124.208,1,5.57,5.07,8.09,paused,0,0,1844,27
124.240,1,5.57,5.07,8.09,paused,0,0,1844,27
124.271,1,5.57,5.07,8.09,paused,0,0,1844,27
124.303,1,5.57,5.07,8.09,paused,0,0,1844,27
124.341,1,5.57,5.07,8.09,paused,0,0,1844,27
124.369,1,5.57,5.07,8.09,paused,0,0,1844,27
124.400,1,5.57,5.07,8.09,paused,0,0,1844,27
124.433,1,5.57,5.07,8.09,paused,0,0,1844,27
124.464,1,5.57,5.07,8.09,paused,0,0,1844,27
124.511,1,5.57,5.07,8.09,paused,0,0,1844,27
124.545,1,5.57,5.07,8.09,paused,0,0,1844,27
124.576,1,5.57,5.07,8.09,paused,0,0,1844,27
124.607,1,5.57,5.07,8.09,paused,0,0,1844,27
124.639,1,5.57,5.07,8.09,paused,0,0,1844,27
124.671,1,5.57,5.07,8.09,paused,0,0,1844,27
124.703,1,5.57,5.07,8.09,paused,0,0,1844,27
124.735,1,5.57,5.07,8.09,paused,0,0,1844,27
124.768,1,5.57,5.07,8.09,paused,0,0,1844,27
124.802,1,5.57,5.07,8.09,paused,0,0,1844,27
124.834,1,5.57,5.07,8.09,paused,0,0,1844,27
124.866,1,5.57,5.07,8.09,paused,0,0,1844,27
124.912,1,5.57,5.07,8.09,paused,0,0,1844,27
124.945,1,5.57,5.07,8.09,paused,0,0,1844,27
124.978,1,5.57,5.07,8.09,paused,0,0,1844,27
125.009,1,5.57,5.07,8.09,paused,0,0,1844,27
125.041,1,5.57,5.07,8.09,paused,0,0,1844,27
125.102,1,5.57,5.07,8.09,paused,0,0,1844,27
125.136,1,5.57,5.07,8.09,paused,0,0,1844,27
125.169,1,5.57,5.07,8.09,paused,0,0,1844,27
125.201,1,5.57,5.07,8.09,paused,0,0,1844,27
125.233,1,5.57,5.07,8.09,paused,0,0,1844,27
125.265,1,5.57,5.07,8.09,paused,0,0,1844,27
125.310,1,5.57,5.07,8.09,paused,0,0,1844,27
125.342,1,5.57,5.07,8.09,paused,0,0,1844,27
125.375,1,5.57,5.07,8.09,paused,0,0,1844,27
125.407,1,5.57,5.07,8.09,paused,0,0,1844,27
125.441,1,5.57,5.07,8.09,paused,0,0,1844,27
125.474,1,5.57,5.07,8.09,paused,0,0,1844,27
125.505,1,5.57,5.07,8.09,paused,0,0,1844,27
125.536,1,5.57,5.07,8.09,paused,0,0,1844,27
125.568,1,5.57,5.07,8.09,paused,0,0,1844,27
125.600,1,5.57,5.07,8.09,paused,0,0,1844,27
125.632,1,5.57,5.07,8.09,paused,0,0,1844,27
125.666,1,5.57,5.07,8.09,paused,0,0,1844,27
125.710,1,5.57,5.07,8.09,paused,0,0,1844,27
125.743,1,5.57,5.07,8.09,paused,0,0,1844,27
125.776,1,5.57,5.07,8.09,paused,0,0,1844,27
125.808,1,5.57,5.07,8.09,paused,0,0,1844,27
125.838,1,5.57,5.07,8.09,paused,0,0,1844,27
125.871,1,5.57,5.07,8.09,paused,0,0,1844,27
125.904,1,5.57,5.07,8.09,paused,0,0,1844,27
125.936,1,5.57,5.07,8.09,paused,0,0,1844,27
125.971,1,5.57,5.07,8.09,paused,0,0,1844,27
126.000,1,5.57,5.07,8.09,paused,0,0,1844,27
126.032,1,5.57,5.07,8.09,paused,0,0,1844,27
126.064,1,5.57,5.07,8.09,paused,0,0,1844,27
126.112,1,5.57,5.07,8.09,paused,0,0,1844,27
126.142,1,5.57,5.07,8.09,paused,0,0,1844,27
126.177,1,5.57,5.07,8.09,paused,0,0,1844,27
126.209,1,5.57,5.07,8.09,paused,0,0,1844,27
126.240,1,5.57,5.07,8.09,paused,0,0,1844,27
126.272,1,5.57,5.07,8.09,paused,0,0,1844,27
126.305,1,5.57,5.07,8.09,paused,0,0,1844,27
126.335,1,5.57,5.07,8.09,paused,0,0,1844,27
126.369,1,5.57,5.07,8.09,paused,0,0,1844,27
126.399,1,5.57,5.07,8.09,paused,0,0,1844,27
126.431,1,5.57,5.07,8.09,paused,0,0,1844,27
126.464,1,5.57,5.07,8.09,paused,0,0,1844,27
126.511,1,5.57,5.07,8.09,paused,0,0,1844,27
126.542,1,5.57,5.07,8.09,paused,0,0,1844,27
126.575,1,5.57,5.07,8.09,paused,0,0,1844,27
126.607,1,5.57,5.07,8.09,paused,0,0,1844,27
126.639,1,5.57,5.07,8.09,paused,0,0,1844,27
126.671,1,5.57,5.07,8.09,paused,0,0,1844,27
126.702,1,5.57,5.07,8.09,paused,0,0,1844,27
126.735,1,5.57,5.07,8.09,paused,0,0,1844,27
126.769,1,5.57,5.07,8.09,paused,0,0,1844,27
126.799,1,5.57,5.07,8.09,paused,0,0,1844,27
126.832,1,5.57,5.07,8.09,paused,0,0,1844,27
126.864,1,5.57,5.07,8.09,paused,0,0,1844,27
126.912,1,5.57,5.07,8.09,paused,0,0,1844,27
126.945,1,5.57,5.07,8.09,paused,0,0,1844,27
126.975,1,5.57,5.07,8.09,paused,0,0,1844,27
127.007,1,5.57,5.07,8.09,paused,0,0,1844,27
127.038,1,5.57,5.07,8.09,paused,0,0,1844,27
127.071,1,5.57,5.07,8.09,paused,0,0,1844,27
127.103,1,5.57,5.07,8.09,paused,0,0,1844,27
127.135,1,5.57,5.07,8.09,paused,0,0,1844,27
127.168,1,5.57,5.07,8.09,paused,0,0,1844,27
127.201,1,5.57,5.07,8.09,paused,0,0,1844,27
127.231,1,5.57,5.07,8.09,paused,0,0,1844,27
127.264,1,5.57,5.07,8.09,paused,0,0,1844,27
127.312,1,5.57,5.07,8.09,paused,0,0,1844,27
127.343,1,5.57,5.07,8.09,paused,0,0,1844,27
127.376,1,5.57,5.07,8.09,paused,0,0,1844,27
127.408,1,5.57,5.07,8.09,paused,0,0,1844,27
127.440,1,5.57,5.07,8.09,paused,0,0,1844,27
127.472,1,5.57,5.07,8.09,paused,0,0,1844,27
127.503,1,5.57,5.07,8.09,paused,0,0,1844,27
127.534,1,5.57,5.07,8.09,paused,0,0,1844,27
127.568,1,5.57,5.07,8.09,paused,0,0,1844,27
127.601,1,5.57,5.07,8.09,paused,0,0,1844,27
127.632,1,5.57,5.07,8.09,paused,0,0,1844,27
127.664,1,5.57,5.07,8.09,paused,0,0,1844,27
127.711,1,5.57,5.07,8.09,paused,0,0,1844,27
127.743,1,5.57,5.07,8.09,paused,0,0,1844,27
127.775,1,5.57,5.07,8.09,paused,0,0,1844,27
127.808,1,5.57,5.07,8.09,paused,0,0,1844,27
127.843,1,5.57,5.07,8.09,paused,0,0,1844,27
127.872,1,5.57,5.07,8.09,paused,0,0,1844,27
127.903,1,5.57,5.07,8.09,paused,0,0,1844,27
127.937,1,5.57,5.07,8.09,paused,0,0,1844,27
127.970,1,5.57,5.07,8.09,paused,0,0,1844,27
128.000,1,5.57,5.07,8.09,paused,0,0,1844,27
128.031,1,5.57,5.07,8.09,paused,0,0,1844,27
128.063,1,5.57,5.07,8.09,paused,0,0,1844,27
128.112,1,5.57,5.07,8.09,paused,0,0,1844,27
128.142,1,5.57,5.07,8.09,paused,0,0,1844,27
128.177,1,5.57,5.07,8.09,paused,0,0,1844,27
128.207,1,5.57,5.07,8.09,paused,0,0,1844,27
128.240,1,5.57,5.07,8.09,paused,0,0,1844,27
128.271,1,5.57,5.07,8.09,paused,0,0,1844,27
128.304,1,5.57,5.07,8.09,paused,0,0,1844,27
128.335,1,5.57,5.07,8.09,paused,0,0,1844,27
128.367,1,5.57,5.07,8.09,paused,0,0,1844,27
128.400,1,5.57,5.07,8.09,paused,0,0,1844,27
128.431,1,5.57,5.07,8.09,paused,0,0,1844,27
128.462,1,5.57,5.07,8.09,paused,0,0,1844,27
128.512,1,5.57,5.07,8.09,paused,0,0,1844,27
128.542,1,5.57,5.07,8.09,paused,0,0,1844,27
128.576,1,5.57,5.07,8.09,paused,0,0,1844,27
128.608,1,5.57,5.07,8.09,paused,0,0,1844,27
128.644,1,5.57,5.07,8.09,paused,0,0,1844,27
128.670,1,5.57,5.07,8.09,paused,0,0,1844,27
128.704,1,5.57,5.07,8.09,paused,0,0,1844,27
128.735,1,5.57,5.07,8.09,paused,0,0,1844,27
128.768,1,5.57,5.07,8.09,paused,0,0,1844,27
128.799,1,5.57,5.07,8.09,paused,0,0,1844,27
128.834,1,5.57,5.07,8.09,paused,0,0,1844,27
128.863,1,5.57,5.07,8.09,paused,0,0,1844,27
128.912,1,5.57,5.07,8.09,paused,0,0,1844,27
128.944,1,5.57,5.07,8.09,paused,0,0,1844,27
128.976,1,5.57,5.07,8.09,paused,0,0,1844,27
129.007,1,5.57,5.07,8.09,paused,0,0,1844,27
129.041,1,5.57,5.07,8.09,paused,0,0,1844,27
129.072,1,5.57,5.07,8.09,paused,0,0,1844,27
129.104,1,5.57,5.07,8.09,paused,0,0,1844,27
129.135,1,5.57,5.07,8.09,paused,0,0,1844,27
129.168,1,5.57,5.07,8.09,paused,0,0,1844,27
129.200,1,5.57,5.07,8.09,paused,0,0,1844,27
129.230,1,5.57,5.07,8.09,paused,0,0,1844,27
129.263,1,5.57,5.07,8.09,paused,0,0,1844,27
129.313,1,5.57,5.07,8.09,paused,0,0,1844,27
129.343,1,5.57,5.07,8.09,paused,0,0,1844,27
129.374,1,5.57,5.07,8.09,paused,0,0,1844,27
129.407,1,5.57,5.07,8.09,paused,0,0,1844,27
129.440,1,5.57,5.07,8.09,paused,0,0,1844,27
129.470,1,5.57,5.07,8.09,paused,0,0,1844,27
129.503,1,5.57,5.07,8.09,paused,0,0,1844,27
129.535,1,5.57,5.07,8.09,paused,0,0,1844,27
129.568,1,5.57,5.07,8.09,paused,0,0,1844,27
129.599,1,5.57,5.07,8.09,paused,0,0,1844,27
129.632,1,5.57,5.07,8.09,paused,0,0,1844,27
129.663,1,5.57,5.07,8.09,paused,0,0,1844,27
129.712,1,5.57,5.07,8.09,paused,0,0,1844,27
129.743,1,5.57,5.07,8.09,paused,0,0,1844,27
129.775,1,5.57,5.07,8.09,paused,0,0,1844,27
129.808,1,5.57,5.07,8.09,paused,0,0,1844,27
129.840,1,5.57,5.07,8.09,paused,0,0,1844,27
129.873,1,5.57,5.07,8.09,paused,0,0,1844,27
129.902,1,5.57,5.07,8.09,paused,0,0,1844,27
129.935,1,5.57,5.07,8.09,paused,0,0,1844,27
129.974,1,5.57,5.07,8.09,paused,0,0,1844,27
130.000,1,5.57,5.07,8.09,paused,0,0,1844,27
130.031,1,5.57,5.07,8.09,paused,0,0,1844,27
130.064,1,5.57,5.07,8.09,paused,0,0,1844,27
130.113,1,5.57,5.07,8.09,paused,0,0,1844,27
130.143,1,5.57,5.07,8.09,paused,0,0,1844,27
130.175,1,5.57,5.07,8.09,paused,0,0,1844,27
130.207,1,5.57,5.07,8.09,paused,0,0,1844,27
130.241,1,5.57,5.07,8.09,paused,0,0,1844,27
130.272,1,5.57,5.07,8.09,paused,0,0,1844,27
130.303,1,5.57,5.07,8.09,paused,0,0,1844,27
130.337,1,5.57,5.07,8.09,paused,0,0,1844,27
130.367,1,5.57,5.07,8.09,paused,0,0,1844,27
130.400,1,5.57,5.07,8.09,paused,0,0,1844,27
130.432,1,5.57,5.07,8.09,paused,0,0,1844,27
130.464,1,5.57,5.07,8.09,paused,0,0,1844,27
130.512,1,5.57,5.07,8.09,paused,0,0,1844,27
130.543,1,5.57,5.07,8.09,paused,0,0,1844,27
130.574,1,5.57,5.07,8.09,paused,0,0,1844,27
130.608,1,5.57,5.07,8.09,paused,0,0,1844,27
130.641,1,5.57,5.07,8.09,paused,0,0,1844,27
130.672,1,5.57,5.07,8.09,paused,0,0,1844,27
130.703,1,5.57,5.07,8.09,paused,0,0,1844,27
130.735,1,5.57,5.07,8.09,paused,0,0,1844,27
130.767,1,5.57,5.07,8.09,paused,0,0,1844,27
130.799,1,5.57,5.07,8.09,paused,0,0,1844,27
130.831,1,5.57,5.07,8.09,paused,0,0,1844,27
130.864,1,5.57,5.07,8.09,paused,0,0,1844,27
130.913,1,5.57,5.07,8.09,paused,0,0,1844,27
130.943,1,5.57,5.07,8.09,paused,0,0,1844,27
130.982,1,5.57,5.07,8.09,paused,0,0,1844,27
131.011,1,5.57,5.07,8.09,paused,0,0,1844,27
